,t_out,Energy_2,Energy_4,Energy_3,temperature:drybulb,Equip,Energy_5,Energy_1,light,occ
1264,29.5,4420.731,4370.2686,2761.1516,21.999306,0.4377068,2828.8008,4366.5894,0.21421957,0.098877065
1265,29.4,4405.5996,4353.6724,2752.1965,21.999306,0.4377068,2807.659,4361.4014,0.21421957,0.098877065
1266,29.316668,4403.347,4351.0938,2750.867,21.999302,0.4377068,2803.3125,4362.498,0.21421957,0.098877065
1267,29.233334,4404.561,4352.937,2751.2502,21.999302,0.4377068,2802.7244,4364.169,0.21421957,0.098877065
1268,29.15,4408.1494,4357.1997,2753.1672,21.999298,0.4377068,2804.243,4367.0176,0.21421957,0.098877065
1269,29.066668,4413.6553,4363.3906,2756.3323,21.99929,0.4377068,2807.3423,4370.887,0.21421957,0.098877065
1270,28.983334,4420.541,4370.9814,2760.3945,21.999283,0.4377068,2811.5386,4375.569,0.21421957,0.098877065
1271,28.9,4428.4014,4379.5635,2765.0881,21.999273,0.4377068,2816.4954,4380.8765,0.21421957,0.098877065
1272,28.9,4256.393,4207.5073,2663.2454,21.999287,0.4377068,2716.6116,4155.8213,0.14281304,0.098877065
1273,28.9,4262.7354,4214.413,2667.0215,21.999323,0.4377068,2721.3435,4154.2646,0.14281304,0.098877065
1274,28.9,4266.522,4218.812,2669.0251,21.999313,0.4377068,2724.216,4152.5107,0.14281304,0.098877065
1275,28.9,4265.657,4218.584,2668.029,21.999304,0.4377068,2724.12,4148.3276,0.14281304,0.098877065
1276,28.9,4260.7524,4214.3267,2664.4622,21.9993,0.4377068,2721.4678,4141.8687,0.14281304,0.098877065
1277,28.9,4252.632,4207.5337,2658.8796,21.999298,0.4377068,2716.7861,4133.418,0.14281304,0.098877065
1278,28.9,4244.8965,4200.525,2653.4712,21.999298,0.4377068,2712.1714,4126.8467,0.14281304,0.098877065
1279,28.9,4236.208,4192.333,2647.519,21.9993,0.4377068,2706.9807,4119.4365,0.14281304,0.098877065
1280,28.9,4227.3374,4183.9575,2641.5088,21.999304,0.4377068,2701.6482,4111.676,0.14281304,0.098877065
1281,28.9,4218.413,4175.529,2635.512,21.999306,0.4377068,2696.246,4103.67,0.14281304,0.098877065
1282,28.9,4209.374,4166.9824,2629.4773,21.999308,0.4377068,2690.7686,4095.4675,0.14281304,0.098877065
1283,28.9,4200.358,4158.453,2623.491,21.999311,0.4377068,2685.2112,4087.0928,0.14281304,0.098877065
1284,28.8,4955.7295,4915.896,3147.4265,21.999372,0.4377068,3207.9895,0.0,0.07140652,0.049438532
1285,28.7,5144.904,5103.676,3279.3298,21.999104,0.4377068,3340.1848,0.0,0.07140652,0.049438532
1286,28.6,5114.864,5074.688,3258.6228,21.99898,0.4377068,3321.2947,0.0,0.07140652,0.049438532
1287,28.5,5179.3545,5139.365,3302.1533,21.998129,0.4377068,3365.425,0.0,0.07140652,0.049438532
1288,28.4,5171.9287,5132.8086,3295.7307,21.998093,0.4377068,3360.9873,0.0,0.07140652,0.049438532
1289,28.3,5226.21,5187.515,3330.6006,21.997879,0.4377068,3396.1262,0.0,0.07140652,0.049438532
1290,28.216667,5180.33,5142.271,3304.4607,21.997816,0.4377068,3369.2607,0.0,0.03570326,0.049438532
1291,28.133333,5234.6274,5197.606,3337.9504,21.997816,0.4377068,3401.8267,0.0,0.03570326,0.049438532
1292,28.05,5290.0825,5254.1353,3372.3906,21.997766,0.4377068,3435.6763,0.0,0.03570326,0.049438532
1293,27.966667,5345.883,5311.0225,3407.3618,21.997705,0.4377068,3470.2866,0.0,0.03570326,0.049438532
1294,27.883333,5401.409,5367.652,3442.3872,21.997646,0.4377068,3505.0632,0.0,0.03570326,0.049438532
1295,27.8,5456.207,5423.567,3477.0955,21.99759,0.4377068,3539.6116,0.0,0.03570326,0.049438532
1296,27.8,5494.48,5461.9834,3502.7122,21.99754,0.4377068,3566.1567,0.0,0.03570326,0.0
1297,27.8,5543.448,5510.958,3533.3303,21.9975,0.4377068,3597.6448,0.0,0.03570326,0.0
1298,27.8,5575.692,5543.2695,3552.6055,21.997475,0.4377068,3617.9832,0.0,0.03570326,0.0
1299,27.8,5594.313,5562.003,3562.916,21.997463,0.4377068,3629.4722,0.0,0.03570326,0.0
1300,27.8,5603.9106,5571.7383,3567.5083,21.99746,0.4377068,3635.179,0.0,0.03570326,0.0
1301,27.8,5607.8037,5575.7817,3568.634,21.997458,0.4377068,3637.2358,0.0,0.03570326,0.0
1302,27.8,5600.8784,5569.4536,3563.3333,21.99746,0.4377068,3633.1692,0.0,0.03570326,0.0
1303,27.8,5586.3896,5555.6987,3553.168,21.99747,0.4377068,3624.0603,0.0,0.03570326,0.0
1304,27.8,5564.429,5534.46,3538.1426,21.997494,0.4377068,3609.9514,0.0,0.03570326,0.0
1305,27.8,5536.9487,5507.684,3519.6082,21.99752,0.4377068,3592.213,0.0,0.03570326,0.0
1306,27.8,5505.95,5477.3745,3498.9253,21.997553,0.4377068,3572.1892,0.0,0.03570326,0.0
1307,27.8,5472.8086,5444.9106,3476.9941,21.997585,0.4377068,3550.7742,0.0,0.03570326,0.0
1308,27.7,5419.0713,5391.7686,3441.4688,21.997625,0.4377068,3515.1104,0.0,0.03570326,0.0
1309,27.6,5370.7383,5344.055,3409.8674,21.997671,0.4377068,3483.2847,0.0,0.03570326,0.0
1310,27.5,5329.317,5303.241,3383.0608,21.997705,0.4377068,3456.1426,0.0,0.03570326,0.0
1311,27.4,5293.1084,5267.6245,3359.7705,21.997732,0.4377068,3432.4463,0.0,0.03570326,0.0
1312,27.3,5260.1777,5235.2705,3338.6145,21.997759,0.4377068,3410.8838,0.0,0.03570326,0.0
1313,27.2,5229.1924,5204.8467,3318.6755,21.997784,0.4377068,3390.5894,0.0,0.03570326,0.0
1314,27.2,5226.1196,5202.01,3316.8083,21.997799,0.4377068,3388.4397,0.0,0.03570326,0.0
1315,27.2,5222.6797,5198.6904,3314.5005,21.997803,0.4377068,3385.9248,0.0,0.03570326,0.0
1316,27.2,5218.201,5194.3296,3311.4126,21.997808,0.4377068,3382.7058,0.0,0.03570326,0.0
1317,27.2,5212.7334,5188.9834,3307.6252,21.997814,0.4377068,3378.8394,0.0,0.03570326,0.0
1318,27.2,5206.6377,5183.013,3303.4077,21.99782,0.4377068,3374.5713,0.0,0.03570326,0.0
1319,27.2,5200.214,5176.7134,3298.9727,21.997826,0.4377068,3370.0928,0.0,0.03570326,0.0
1320,27.2,5188.192,5164.83,3291.1353,21.997833,0.4377068,3362.5515,0.0,0.03570326,0.0
1321,27.2,5171.5854,5148.3867,3280.1526,21.997847,0.4377068,3351.8547,0.0,0.03570326,0.0
1322,27.2,5149.5176,5126.4917,3265.48,21.997868,0.4377068,3337.494,0.0,0.03570326,0.0
1323,27.2,5123.2925,5100.444,3248.067,21.997894,0.4377068,3320.401,0.0,0.03570326,0.0
1324,27.2,5209.6343,5187.2173,3297.791,21.997883,0.4377068,3369.8477,0.0,0.07140652,0.0
1325,27.2,5172.844,5150.5923,3273.7131,21.997854,0.4377068,3346.1104,0.0,0.07140652,0.0
1326,27.2,5139.111,5117.042,3251.5356,21.997883,0.4377068,3324.0027,0.0,0.07140652,0.0
1327,27.2,5111.087,5089.178,3233.2764,21.997911,0.4377068,3305.6902,0.0,0.07140652,0.0
1328,27.2,5089.7827,5068.018,3219.5427,21.997929,0.4377068,3291.7412,0.0,0.07140652,0.0
1329,27.2,5073.5586,5051.93,3209.1575,21.99794,0.4377068,3281.022,0.0,0.07140652,0.0
1330,27.2,5110.453,5089.045,3230.6392,21.997932,0.4377068,3301.9094,0.0,0.07140652,0.098877065
1331,27.2,5119.246,5128.207,3321.5698,21.997904,0.4377068,3303.7512,0.0,0.07140652,0.098877065
1332,27.2,4328.6733,4332.771,2803.2007,21.998106,0.4377068,2773.202,187.6954,0.07140652,0.098877065
1333,27.2,4121.196,4117.937,2653.984,21.999733,0.4377068,2626.0415,4996.5986,0.07140652,0.098877065
1334,27.2,4115.3887,4108.568,2663.9155,21.999477,0.4377068,2618.7656,3940.4314,0.07140652,0.098877065
1335,27.2,4079.3572,4074.7773,2700.0535,21.999155,0.4377068,2591.5093,4543.576,0.07140652,0.098877065
1336,27.2,4516.206,4514.4917,3040.8823,21.999025,0.4377068,2843.8223,4566.704,0.21421957,0.19775413
1337,27.2,4429.815,4416.638,3046.005,21.998993,0.4377068,2785.672,4571.166,0.21421957,0.19775413
1338,27.383333,4379.243,4348.7817,3090.7979,21.999056,0.4377068,2750.7817,4449.8677,0.21421957,0.19775413
1339,27.566668,4345.221,4297.816,3124.608,21.999096,0.4377068,2725.5876,4410.0063,0.21421957,0.19775413
1340,27.75,4325.5986,4261.3037,3160.8296,21.99912,0.4377068,2708.8428,4378.7593,0.21421957,0.19775413
1341,27.933332,4316.3115,4242.562,3155.5361,21.99914,0.4377068,2698.1257,4352.8623,0.21421957,0.19775413
1342,28.116667,6199.6567,6122.5264,4222.423,21.998896,0.9848403,3807.7397,6562.8823,0.64265865,0.93933207
1343,28.3,6157.416,6074.0264,4178.78,21.997894,0.9848403,3780.1494,6539.5273,0.64265865,0.93933207
1344,28.4,6078.9297,5990.0757,4116.709,21.997904,0.9848403,3732.8638,6481.621,0.64265865,0.93933207
1345,28.5,6023.5845,5929.596,4069.6558,21.998032,0.9848403,3699.2556,6435.3916,0.64265865,0.93933207
1346,28.6,5991.0234,5891.883,4035.7246,21.998117,0.9848403,3678.9644,6400.143,0.64265865,0.93933207
1347,28.7,5971.2876,5869.166,4012.1277,21.998175,0.9848403,3666.6821,6375.65,0.64265865,0.93933207
1348,28.8,5962.7363,5858.2095,3992.8623,21.998217,0.9848403,3661.0884,6358.86,0.64265865,0.93933207
1349,28.9,5962.721,5855.6675,3975.1663,21.99825,0.9848403,3660.4421,6347.681,0.64265865,0.93933207
1350,28.983334,5961.2227,5851.5884,3952.8435,21.998274,0.9848403,3659.3027,6331.812,0.64265865,0.93933207
1351,29.066668,5962.627,5850.304,3928.6516,21.998285,0.9848403,3659.7214,6318.5317,0.64265865,0.93933207
1352,29.15,5965.227,5850.113,3901.8691,21.998297,0.9848403,3660.6807,6306.741,0.64265865,0.93933207
1353,29.233334,5969.9624,5851.313,3863.6858,21.998308,0.9848403,3662.4338,6296.18,0.64265865,0.93933207
1354,29.316668,5974.993,5852.805,3825.8706,21.99832,0.9848403,3664.2908,6286.693,0.64265865,0.93933207
1355,29.4,5979.804,5854.3955,3790.4932,21.99833,0.9848403,3666.1365,6278.188,0.64265865,0.93933207
1356,29.5,6005.8325,5876.5303,3769.9517,21.998333,0.9848403,3679.2031,6292.71,0.64265865,0.93933207
1357,29.6,6037.4126,5904.195,3755.5378,21.99835,0.9848403,3695.8813,6310.834,0.64265865,0.93933207
1358,29.7,6076.024,5939.1094,3748.3352,21.998352,0.9848403,3717.1987,6333.814,0.64265865,0.93933207
1359,29.8,6117.8535,5978.56,3765.959,21.99834,0.9848403,3741.3298,6361.051,0.64265865,0.93933207
1360,29.9,6164.0083,6022.757,3793.7515,21.998323,0.9848403,3768.4001,6391.874,0.64265865,0.93933207
1361,30.0,6213.965,6070.7715,3823.8672,21.9983,0.9848403,3797.83,6425.636,0.64265865,0.93933207
1362,30.0,6241.971,6098.674,3840.501,21.99828,0.9848403,3815.4314,6444.6445,0.64265865,0.93933207
1363,30.0,6267.4893,6124.7744,3854.5613,21.998247,0.9848403,3831.7825,6463.3696,0.64265865,0.93933207
1364,30.0,6289.5664,6147.5093,3869.36,21.998224,0.9848403,3845.9546,6480.462,0.64265865,0.93933207
1365,30.0,6311.1675,6168.9766,3883.6807,21.998207,0.9848403,3859.35,6496.1206,0.64265865,0.93933207
1366,30.0,6332.1113,6188.75,3896.7976,21.998192,0.9848403,3871.676,6510.691,0.64265865,0.93933207
1367,30.0,6351.9956,6207.3467,3909.0486,21.998178,0.9848403,3883.2456,6524.519,0.64265865,0.93933207
1368,30.1,5962.2876,5813.035,3677.9465,21.998255,0.8754136,3651.4646,6014.4473,0.57125217,0.49438533
1369,30.2,5981.6353,5830.1167,3689.066,21.998465,0.8754136,3662.4756,6016.3984,0.57125217,0.49438533
1370,30.3,6007.44,5853.7754,3703.934,21.998493,0.8754136,3677.1348,6025.8486,0.57125217,0.49438533
1371,30.4,6030.0674,5875.157,3717.3154,21.99849,0.8754136,3690.3806,6035.5,0.57125217,0.49438533
1372,30.5,6052.1753,5896.342,3730.5369,21.998482,0.8754136,3703.5051,6046.2266,0.57125217,0.49438533
1373,30.6,6073.956,5917.297,3743.5945,21.998474,0.8754136,3716.5364,6057.5156,0.57125217,0.49438533
1374,30.6,6499.467,6345.33,3996.6067,21.998392,0.9848403,3969.9348,6584.0234,0.64265865,0.93933207
1375,30.6,6517.75,6362.7607,4007.4512,21.99815,0.9848403,3980.7756,6601.675,0.64265865,0.93933207
1376,30.6,6527.8574,6371.4478,4013.0417,21.998102,0.9848403,3986.5872,6610.9326,0.64265865,0.93933207
1377,30.6,6531.0054,6374.8467,4015.01,21.998098,0.9848403,3992.4456,6619.3213,0.64265865,0.93933207
1378,30.6,6531.4634,6376.186,4015.5293,21.998102,0.9848403,3996.5078,6625.8506,0.64265865,0.93933207
1379,30.6,6531.1045,6376.791,4015.4465,21.99811,0.9848403,3998.875,6631.3623,0.64265865,0.93933207
1380,30.6,6538.962,6385.851,4020.3147,21.998116,0.9848403,4004.4888,6647.5776,0.64265865,0.93933207
1381,30.6,6548.783,6396.9697,4026.5044,21.998129,0.9848403,4013.993,6664.182,0.64265865,0.93933207
1382,30.6,6561.6074,6411.086,4034.5906,21.998135,0.9848403,4048.6213,6681.915,0.64265865,0.93933207
1383,30.6,6575.3643,6426.582,4043.4546,21.998133,0.9848403,4087.038,6700.575,0.64265865,0.93933207
1384,30.6,6590.2734,6443.41,4053.0413,21.998127,0.9848403,4125.3735,6719.8335,0.64265865,0.93933207
1385,30.6,6605.902,6461.004,4063.0007,21.998121,0.9848403,4162.7563,6739.3354,0.64265865,0.93933207
1386,30.6,6611.7183,6468.723,4066.8315,21.998114,0.9848403,4193.9834,6746.9565,0.64265865,0.93933207
1387,30.6,6612.6265,6471.169,4067.09,21.9981,0.9848403,4211.567,6753.032,0.64265865,0.93933207
1388,30.6,6610.213,6471.0366,4065.5996,21.998096,0.9848403,4231.5474,6756.7603,0.64265865,0.93933207
1389,30.6,6606.6216,6470.4976,4063.813,21.998098,0.9848403,4271.563,6758.4136,0.64265865,0.93933207
1390,30.6,6597.6562,6464.8027,4058.5842,21.998102,0.9848403,4301.8706,6758.39,0.64265865,0.93933207
1391,30.6,6585.59,6456.3247,4051.4424,21.998112,0.9848403,4329.469,6756.945,0.64265865,0.93933207
1392,30.5,6576.0176,6450.863,4045.7368,21.998121,0.9848403,4356.9683,6766.6465,0.64265865,0.93933207
1393,30.4,6567.591,6446.8994,4040.9495,21.99814,0.9848403,4385.424,6776.3486,0.64265865,0.93933207
1394,30.3,6561.7637,6445.9004,4037.8132,21.998148,0.9848403,4415.4424,6786.768,0.64265865,0.93933207
1395,30.2,6557.37,6446.46,4035.5015,21.99815,0.9848403,4411.292,6797.6455,0.64265865,0.93933207
1396,30.1,6554.401,6448.562,4034.0618,21.998148,0.9848403,4398.818,6808.585,0.64265865,0.93933207
1397,30.0,6552.1035,6451.4536,4033.1326,21.998142,0.9848403,4382.4316,6819.2485,0.64265865,0.93933207
1398,30.0,5319.2827,5218.979,3301.9902,21.998404,0.5471335,3626.1523,5278.436,0.3570326,0.29663122
1399,30.0,5296.7017,5202.2144,3289.325,21.998894,0.5471335,3583.2234,5255.581,0.3570326,0.29663122
1400,30.0,5292.531,5207.3306,3287.3838,21.998941,0.5471335,3549.2817,5255.4766,0.3570326,0.29663122
1401,30.0,5284.484,5209.329,3282.9617,21.99893,0.5471335,3528.3257,5252.6626,0.3570326,0.29663122
1402,30.0,5271.163,5208.7334,3275.2908,21.998924,0.5471335,3505.6792,5247.55,0.3570326,0.29663122
1403,30.0,5250.042,5195.434,3263.2034,21.998922,0.5471335,3461.6924,5239.274,0.3570326,0.29663122
1404,29.9,4730.5835,4680.725,2955.147,21.999,0.4377068,3140.0425,4612.2754,0.21421957,0.098877065
1405,29.8,4704.6772,4660.332,2940.3784,21.999182,0.4377068,3108.0857,4599.1216,0.21421957,0.098877065
1406,29.7,4686.088,4646.435,2930.0771,21.9992,0.4377068,3080.5989,4592.8013,0.21421957,0.098877065
1407,29.6,4666.7925,4630.661,2919.2822,21.999199,0.4377068,3056.2302,4584.792,0.21421957,0.098877065
1408,29.5,4647.4116,4619.381,2908.2292,21.999199,0.4377068,3046.0164,4575.378,0.21421957,0.098877065
1409,29.4,4615.633,4568.221,2891.1167,21.999203,0.4377068,2962.261,4564.2275,0.21421957,0.098877065
1410,29.316668,4601.5703,4552.841,2883.0522,21.999207,0.4377068,2941.6074,4558.2793,0.21421957,0.098877065
1411,29.233334,4591.469,4543.3535,2876.6445,21.999212,0.4377068,2932.146,4552.0786,0.21421957,0.098877065
1412,29.15,4583.3135,4536.1255,2871.4775,21.999212,0.4377068,2925.5698,4546.6226,0.21421957,0.098877065
1413,29.066668,4576.6943,4530.6133,2867.2966,21.999212,0.4377068,2920.8904,4541.858,0.21421957,0.098877065
1414,28.983334,4571.112,4526.2314,2863.7815,21.999208,0.4377068,2917.3909,4537.6133,0.21421957,0.098877065
1415,28.9,4566.1914,4522.5796,2860.6914,21.999207,0.4377068,2914.654,4533.711,0.21421957,0.098877065
1416,28.9,4388.4155,4344.682,2755.1375,21.999224,0.4377068,2810.887,4305.9053,0.14281304,0.098877065
1417,28.9,4391.853,4348.345,2756.853,21.999271,0.4377068,2813.2908,4302.8643,0.14281304,0.098877065
1418,28.9,4395.302,4352.0615,2758.4578,21.999266,0.4377068,2815.5403,4301.004,0.14281304,0.098877065
1419,28.9,4396.245,4353.2915,2758.4468,21.999258,0.4377068,2816.2327,4297.8613,0.14281304,0.098877065
1420,28.9,4394.8267,4352.1675,2756.938,21.999254,0.4377068,2815.46,4293.409,0.14281304,0.098877065
1421,28.9,4391.4844,4349.116,2754.2317,21.99925,0.4377068,2813.4924,4287.75,0.14281304,0.098877065
1422,28.8,4373.448,4332.981,2742.9062,21.99925,0.4377068,2803.2139,4276.1553,0.14281304,0.098877065
1423,28.7,4353.6323,4315.476,2730.7268,21.999252,0.4377068,2792.0278,4263.5425,0.14281304,0.098877065
1424,28.6,4332.662,4296.802,2717.8413,21.999256,0.4377068,2780.0508,4249.941,0.14281304,0.098877065
1425,28.5,4310.7266,4277.134,2704.36,21.999262,0.4377068,2767.3933,4235.489,0.14281304,0.098877065
1426,28.4,4288.0137,4256.649,2690.4001,21.999266,0.4377068,2754.1707,4220.3115,0.14281304,0.098877065
1427,28.3,4264.672,4235.4883,2676.0554,21.999271,0.4377068,2740.476,4204.519,0.14281304,0.098877065
1428,28.4,4995.019,4965.7583,3182.7043,21.999352,0.4377068,3246.6624,0.0,0.07140652,0.049438532
1429,28.5,5223.0127,5191.095,3339.6714,21.999062,0.4377068,3404.452,0.0,0.07140652,0.049438532
1430,28.6,5224.832,5192.1367,3338.456,21.998898,0.4377068,3405.607,0.0,0.07140652,0.049438532
1431,28.7,5320.9116,5286.599,3401.491,21.99803,0.4377068,3469.833,0.0,0.07140652,0.049438532
1432,28.8,5335.9272,5300.5566,3408.1553,21.997988,0.4377068,3479.1396,0.0,0.07140652,0.049438532
1433,28.9,5402.558,5365.7607,3449.5374,21.997784,0.4377068,3521.6028,0.0,0.07140652,0.049438532
1434,28.8,5315.48,5278.2046,3395.632,21.997746,0.4377068,3467.3843,0.0,0.03570326,0.049438532
1435,28.7,5322.634,5285.6387,3397.924,21.997786,0.4377068,3469.1284,0.0,0.03570326,0.049438532
1436,28.6,5328.459,5291.7827,3399.7305,21.997782,0.4377068,3470.612,0.0,0.03570326,0.049438532
1437,28.5,5332.704,5296.3496,3400.942,21.99777,0.4377068,3471.621,0.0,0.03570326,0.049438532
1438,28.4,5335.329,5299.3003,3401.43,21.997759,0.4377068,3471.9243,0.0,0.03570326,0.049438532
1439,28.3,5336.322,5300.6245,3401.0925,21.99775,0.4377068,3471.413,0.0,0.03570326,0.049438532
1440,28.3,5242.1816,5206.483,3345.2969,21.997776,0.3282801,3416.1912,0.0,0.03570326,0.0
1441,28.3,5259.3257,5223.7373,3355.728,21.997814,0.3282801,3426.6235,0.0,0.03570326,0.0
1442,28.3,5278.9517,5243.459,3367.5225,21.997803,0.3282801,3438.3428,0.0,0.03570326,0.0
1443,28.3,5296.3965,5261.001,3377.9346,21.997786,0.3282801,3448.7234,0.0,0.03570326,0.0
1444,28.3,5311.939,5276.641,3387.1729,21.99777,0.3282801,3457.971,0.0,0.03570326,0.0
1445,28.3,5326.1616,5290.956,3395.625,21.997757,0.3282801,3466.4575,0.0,0.03570326,0.0
1446,28.3,5332.317,5297.175,3399.184,21.997746,0.3282801,3470.5327,0.0,0.03570326,0.0
1447,28.3,5331.541,5296.4917,3398.016,21.997742,0.3282801,3469.8594,0.0,0.03570326,0.0
1448,28.3,5322.533,5287.605,3391.3105,21.997751,0.3282801,3463.6743,0.0,0.03570326,0.0
1449,28.3,5307.1836,5272.389,3380.4438,21.997768,0.3282801,3453.3289,0.0,0.03570326,0.0
1450,28.3,5287.6885,5253.033,3366.9568,21.99779,0.3282801,3440.303,0.0,0.03570326,0.0
1451,28.3,5265.608,5231.0933,3351.903,21.997812,0.3282801,3425.609,0.0,0.03570326,0.0
1452,28.3,5245.5415,5211.178,3338.1274,21.997835,0.3282801,3411.854,0.0,0.03570326,0.0
1453,28.3,5227.459,5193.2295,3325.8647,21.997854,0.3282801,3399.525,0.0,0.03570326,0.0
1454,28.3,5212.4087,5178.295,3315.7566,21.997868,0.3282801,3389.2563,0.0,0.03570326,0.0
1455,28.3,5199.795,5165.7847,3307.3296,21.997877,0.3282801,3380.602,0.0,0.03570326,0.0
1456,28.3,5188.8027,5154.8887,3299.9885,21.997887,0.3282801,3373.0083,0.0,0.03570326,0.0
1457,28.3,5178.86,5145.034,3293.3296,21.997894,0.3282801,3366.1016,0.0,0.03570326,0.0
1458,28.3,5169.712,5136.046,3287.1533,21.997902,0.3282801,3359.773,0.0,0.03570326,0.0
1459,28.3,5161.115,5127.614,3281.3152,21.997908,0.3282801,3353.8171,0.0,0.03570326,0.0
1460,28.3,5152.92,5119.568,3275.726,21.997915,0.3282801,3348.1216,0.0,0.03570326,0.0
1461,28.3,5145.035,5111.8228,3270.3284,21.997921,0.3282801,3342.6287,0.0,0.03570326,0.0
1462,28.3,5137.396,5104.315,3265.0818,21.997929,0.3282801,3337.2961,0.0,0.03570326,0.0
1463,28.3,5129.9556,5097.0,3259.957,21.997934,0.3282801,3332.0942,0.0,0.03570326,0.0
1464,28.3,5123.131,5089.985,3255.179,21.99794,0.3282801,3327.094,0.0,0.03570326,0.0
1465,28.3,5116.5425,5083.1343,3250.5332,21.997946,0.3282801,3322.2058,0.0,0.03570326,0.0
1466,28.3,5110.0474,5076.392,3245.946,21.997952,0.3282801,3317.3945,0.0,0.03570326,0.0
1467,28.3,5103.645,5069.7534,3241.4194,21.997957,0.3282801,3312.6555,0.0,0.03570326,0.0
1468,28.3,5097.3384,5063.2134,3236.9556,21.997961,0.3282801,3307.9863,0.0,0.03570326,0.0
1469,28.3,5091.1265,5056.7695,3232.5552,21.997967,0.3282801,3303.3848,0.0,0.03570326,0.0
1470,28.3,5081.42,5046.9233,3226.02,21.997972,0.3282801,3296.9512,0.0,0.03570326,0.0
1471,28.3,5068.7827,5034.182,3217.4592,21.997982,0.3282801,3288.5056,0.0,0.03570326,0.0
1472,28.3,5052.9683,5018.2773,3206.7505,21.998,0.3282801,3277.9365,0.0,0.03570326,0.0
1473,28.3,5033.767,4998.979,3193.7947,21.998018,0.3282801,3265.118,0.0,0.03570326,0.0
1474,28.3,5013.214,4978.3354,3179.9905,21.998037,0.3282801,3251.4402,0.0,0.03570326,0.0
1475,28.3,5009.4507,5019.6567,3317.2886,21.998053,0.3282801,3245.276,0.0,0.03570326,0.0
1476,28.3,4343.6973,4367.664,2929.9153,21.998222,0.4377068,2780.036,258.19724,0.07140652,0.098877065
1477,28.3,4147.617,4179.5503,2841.7144,21.999733,0.4377068,2641.9863,4650.0947,0.07140652,0.098877065
1478,28.3,4142.5303,4174.0205,2886.1685,21.999475,0.4377068,2635.744,4104.2705,0.07140652,0.098877065
1479,28.3,4106.768,4121.855,2853.322,21.999159,0.4377068,2609.2092,4571.7827,0.07140652,0.098877065
1480,28.3,4074.3293,4075.4639,2833.9253,21.99911,0.4377068,2585.4172,4116.188,0.07140652,0.098877065
1481,28.3,4009.585,3992.4033,2785.1394,21.999252,0.4377068,2541.1987,4107.654,0.07140652,0.098877065
1482,28.3,3970.299,3932.882,2751.4497,21.999304,0.4377068,2512.6409,4002.6592,0.07140652,0.098877065
1483,28.3,3945.9822,3893.795,2727.023,21.999332,0.4377068,2493.4106,3969.8015,0.07140652,0.098877065
1484,28.3,3933.768,3868.7922,2710.4868,21.999348,0.4377068,2481.7947,3945.7605,0.07140652,0.098877065
1485,28.3,3926.1343,3854.4219,2677.0574,21.99936,0.4377068,2473.6067,3927.8984,0.07140652,0.098877065
1486,28.3,3928.7935,3851.3318,2661.9756,21.999367,0.4377068,2471.867,3915.136,0.07140652,0.098877065
1487,28.3,3937.7688,3854.8154,2652.743,21.99937,0.4377068,2474.2,3906.9248,0.07140652,0.098877065
1488,28.4,4500.0625,4413.61,2964.612,21.999317,0.5471335,2804.2192,4556.511,0.21421956,0.29663122
1489,28.5,4511.191,4419.8916,2958.6453,21.999104,0.5471335,2809.231,4551.112,0.21421956,0.29663122
1490,28.6,4512.2163,4416.3135,2946.1814,21.999088,0.5471335,2808.7756,4536.6196,0.21421956,0.29663122
1491,28.7,4516.812,4416.146,2952.9358,21.999096,0.5471335,2810.2522,4523.726,0.21421956,0.29663122
1492,28.8,4527.1514,4421.6587,2977.3948,21.9991,0.5471335,2815.1584,4512.496,0.21421956,0.29663122
1493,28.9,4537.7837,4427.564,2985.615,21.999102,0.5471335,2819.8694,4503.269,0.21421956,0.29663122
1494,28.983334,4549.877,4434.8887,2988.7,21.999102,0.5471335,2825.3394,4495.966,0.21421956,0.29663122
1495,29.066668,4563.91,4444.073,2988.5457,21.999104,0.5471335,2831.8066,4490.008,0.21421956,0.29663122
1496,29.15,4579.7393,4454.966,2985.2146,21.999104,0.5471335,2839.2922,4485.303,0.21421956,0.29663122
1497,29.233334,4590.7793,4462.8867,2969.4204,21.999102,0.5471335,2844.7385,4481.7393,0.21421956,0.29663122
1498,29.316668,4601.6724,4471.255,2951.7654,21.999102,0.5471335,2850.4072,4479.17,0.21421956,0.29663122
1499,29.4,4613.464,4480.5195,2933.9956,21.999104,0.5471335,2856.603,4477.5103,0.21421956,0.29663122
1500,29.5,4621.022,4486.21,2913.4165,21.999105,0.5471335,2860.8806,4472.4155,0.21421956,0.29663122
1501,29.6,4625.737,4491.114,2894.2502,21.999104,0.5471335,2864.5881,4467.417,0.21421956,0.29663122
1502,29.7,4629.5464,4494.1973,2870.3105,21.999104,0.5471335,2867.0786,4462.1045,0.21421956,0.29663122
1503,29.8,4630.241,4494.3364,2862.9426,21.999107,0.5471335,2867.6162,4456.5225,0.21421956,0.29663122
1504,29.9,4634.134,4495.1426,2862.1716,21.999113,0.5471335,2868.5515,4450.785,0.21421956,0.29663122
1505,30.0,4634.6943,4494.2666,2860.9292,21.999117,0.5471335,2868.3162,4445.0063,0.21421956,0.29663122
1506,30.0,4646.7383,4505.672,2866.6838,21.999115,0.5471335,2873.6099,4460.3896,0.21421956,0.29663122
1507,30.0,4665.342,4524.0796,2875.7485,21.999136,0.5471335,2883.5186,4479.334,0.21421956,0.29663122
